Median House Value,Median Income,House Age,Average Rooms,Average Bedrooms,Population,Average Occupancy,Latitude,Longitude
17.7500,1.3844,29.0,3.456464,0.960422,1009.0,2.662269,37.78,-122.43
31.6700,2.1050,52.0,3.388889,1.090278,1284.0,2.229167,37.78,-122.43
44.2900,2.8202,52.0,4.330097,1.153182,2070.0,2.233010,37.78,-122.43
42.5000,2.9567,52.0,4.053443,1.101747,1913.0,1.966084,37.77,-122.43
47.5000,2.5721,52.0,4.306213,1.113905,1696.0,2.508876,37.78,-122.44
36.4300,2.0160,52.0,4.307325,1.030255,1355.0,2.157643,37.77,-122.44
35.0000,3.3679,52.0,4.613412,1.080868,1090.0,2.149901,37.77,-122.45
50.0000,3.3068,52.0,4.801205,1.066265,1526.0,2.298193,37.77,-122.45
50.0000,3.0905,52.0,3.940503,1.064073,885.0,2.025172,37.77,-122.45
50.0000,3.6186,52.0,4.472329,1.038610,1518.0,1.953668,37.77,-122.44
50.0000,4.1417,52.0,4.864407,1.078390,1039.0,2.201271,37.77,-122.45
50.0000,3.0409,52.0,3.745299,1.071795,1100.0,1.880342,37.77,-122.45
49.2900,3.3500,52.0,4.783002,1.132007,1275.0,2.305606,37.77,-122.45
33.5700,3.3702,52.0,4.527319,1.057179,1712.0,2.175349,37.77,-122.43
40.0000,4.4450,52.0,5.534591,1.150943,742.0,2.333333,37.77,-122.43
48.8900,3.2239,52.0,3.996008,1.037924,939.0,1.874251,37.77,-122.44
43.8900,3.0766,52.0,4.277143,1.051429,1428.0,2.040000,37.77,-122.44
25.0000,2.5186,52.0,3.008310,0.966759,589.0,1.631579,37.77,-122.42
45.0000,2.8790,52.0,3.737864,1.102913,867.0,1.683495,37.77,-122.42
36.6700,2.6913,52.0,3.687059,1.134118,654.0,1.538824,37.77,-122.43
41.2500,2.3977,52.0,4.211055,1.221106,1428.0,2.391960,37.77,-122.43
33.7500,2.3887,52.0,4.087986,1.049069,1188.0,2.010152,37.77,-122.43
22.2700,3.2981,52.0,3.953291,1.002123,872.0,1.851380,37.77,-122.43
35.4500,2.7587,52.0,4.175689,1.059829,1939.0,1.841406,37.77,-122.43
41.8800,3.6894,52.0,4.372964,1.024430,1170.0,1.905537,37.77,-122.43
47.6900,5.1788,52.0,4.786792,1.054717,849.0,1.601887,37.77,-122.44
40.0000,4.4085,52.0,4.685619,1.060201,2023.0,1.691472,37.77,-122.44
45.5900,6.8939,38.0,5.062069,1.039080,833.0,1.914943,37.76,-122.44
50.0000,4.4875,52.0,5.210016,1.077544,1494.0,2.413570,37.77,-122.44
50.0000,4.3667,52.0,4.908964,1.043417,1374.0,1.924370,37.77,-122.44
50.0000,4.6912,50.0,4.879845,0.982558,979.0,1.897287,37.76,-122.45
45.0000,4.6477,52.0,4.625397,0.926984,621.0,1.971429,37.76,-122.45
50.0000,3.5750,52.0,4.843505,1.067293,1269.0,1.985915,37.77,-122.45
50.0000,4.5052,52.0,4.942284,1.069009,1737.0,2.179423,37.77,-122.45
5.5000,1.1185,52.0,2.608931,1.131258,2124.0,2.874154,37.78,-122.41
37.5000,1.4554,52.0,2.498371,1.242671,1520.0,2.475570,37.78,-122.41
35.0000,3.8625,52.0,8.758621,2.482759,153.0,5.275862,37.78,-122.41
27.5000,3.2292,52.0,6.563636,1.381818,168.0,3.054545,37.77,-122.41
19.3800,2.6083,52.0,3.746183,1.078244,1628.0,3.106870,37.77,-122.41
35.0000,2.5742,32.0,3.352381,1.257143,313.0,2.980952,37.78,-122.4
25.0000,3.4671,52.0,3.824324,1.243243,582.0,2.621622,37.77,-122.41
3.2500,1.8519,52.0,2.654450,1.104712,1055.0,2.761780,37.78,-122.41
27.5000,4.7105,3.0,3.769314,1.282916,1441.0,1.568009,37.78,-122.39
18.7500,3.6037,5.0,3.584184,1.313776,725.0,1.849490,37.78,-122.39
35.0000,4.6563,52.0,3.481481,0.888889,113.0,4.185185,37.79,-122.39
25.0000,2.7909,26.0,5.629938,1.086279,4531.0,4.709979,37.81,-122.37
11.2500,1.6125,52.0,3.135135,1.364865,286.0,1.932432,37.78,-122.4
22.5000,4.3958,52.0,2.117647,0.926471,1061.0,15.602941,37.77,-122.4
16.2500,2.0548,52.0,2.976471,1.266667,421.0,1.650980,37.77,-122.42
31.2500,1.3750,52.0,2.697248,1.130734,1136.0,2.605505,37.77,-122.42
22.5000,1.3365,37.0,2.317774,1.055655,1846.0,3.314183,37.76,-122.42
35.0000,2.7794,52.0,3.490415,1.047923,1266.0,2.022364,37.77,-122.42
32.5000,2.5755,52.0,3.402576,1.058776,2619.0,2.108696,37.77,-122.42
25.0000,2.5402,52.0,3.663943,1.052094,2259.0,2.307457,37.76,-122.42
27.5000,3.6031,52.0,3.702592,1.062756,1438.0,1.961801,37.77,-122.43
25.0000,3.8261,52.0,4.808511,1.072948,868.0,2.638298,37.76,-122.43
35.0000,2.8458,52.0,4.003559,1.007117,1051.0,1.870107,37.76,-122.43
36.1600,4.2222,52.0,4.442943,1.025526,1145.0,1.719219,37.76,-122.44
38.6100,4.6053,30.0,4.467954,1.062335,1935.0,1.698859,37.76,-122.44
31.6200,4.3232,28.0,3.732021,1.045420,2232.0,1.689629,37.75,-122.44
42.3100,4.0500,35.0,4.074742,1.087629,580.0,1.494845,37.76,-122.44
37.6600,5.2519,50.0,4.759191,1.045956,945.0,1.737132,37.76,-122.44
50.0000,5.6235,51.0,5.800905,1.033937,810.0,1.832579,37.76,-122.45
37.0000,3.3702,52.0,4.576744,1.097674,784.0,1.823256,37.76,-122.44
37.0000,3.9079,52.0,4.817352,1.036530,816.0,1.863014,37.76,-122.44
40.5400,5.0731,52.0,5.248954,1.037657,855.0,1.788703,37.76,-122.44
42.7299,3.5655,52.0,4.094463,1.104235,1575.0,1.710098,37.76,-122.43
50.0000,4.7500,52.0,4.831897,0.989224,751.0,1.618534,37.76,-122.43
45.5400,4.2569,52.0,4.898129,1.041580,909.0,1.889813,37.76,-122.43
38.6400,3.3565,52.0,4.510949,1.032847,1531.0,1.862530,37.76,-122.43
27.0000,3.3937,52.0,4.095725,1.107807,2280.0,2.118959,37.76,-122.42
39.1200,3.5052,52.0,3.858245,1.045323,2129.0,2.053038,37.76,-122.42
49.0000,2.6803,52.0,4.278689,0.997951,1082.0,2.217213,37.76,-122.42
22.5000,2.0329,52.0,3.584337,1.204819,1270.0,3.825301,37.76,-122.42
26.6700,2.5701,52.0,3.419463,1.055369,2007.0,3.367450,37.76,-122.42
26.5000,1.6500,52.0,2.532203,1.033898,1630.0,2.762712,37.76,-122.42
21.2500,1.3824,46.0,2.664188,1.012392,2075.0,2.571252,37.76,-122.42
25.0000,2.1288,52.0,3.021173,0.995114,1715.0,2.793160,37.75,-122.42
26.2500,3.3816,52.0,4.486989,1.122677,1008.0,3.747212,37.75,-122.42
27.5000,2.1971,52.0,3.092664,1.050193,639.0,2.467181,37.75,-122.42
25.0000,2.2328,52.0,3.665148,1.161731,1155.0,2.630979,37.75,-122.42
30.0000,2.7173,52.0,4.245161,1.129032,935.0,2.010753,37.75,-122.42
40.0000,3.5536,52.0,4.116959,1.029240,1227.0,2.391813,37.75,-122.42
40.0000,2.9051,52.0,3.654521,1.028340,1460.0,1.970310,37.75,-122.42
27.5000,3.0000,52.0,4.181818,1.058824,1162.0,3.106952,37.75,-122.42
39.6800,3.5750,52.0,4.695652,1.034783,1181.0,2.053913,37.75,-122.43
35.5600,4.0625,52.0,4.156118,1.044304,871.0,1.837553,37.75,-122.43
38.7900,4.0568,52.0,5.176842,1.067368,1012.0,2.130526,37.75,-122.43
43.7500,4.4318,52.0,5.743842,1.068966,861.0,2.120690,37.76,-122.43
35.5600,4.7946,52.0,5.010965,1.116228,839.0,1.839912,37.75,-122.43
37.5000,4.0000,52.0,5.269036,1.077834,1144.0,1.935702,37.75,-122.44
36.8900,4.2708,52.0,5.065693,1.034063,801.0,1.948905,37.75,-122.44
38.3700,3.7545,52.0,5.242775,1.119461,1043.0,2.009634,37.75,-122.43
33.8800,4.2667,46.0,5.256055,1.006920,573.0,1.982699,37.75,-122.44
38.0400,5.0505,52.0,4.653846,0.988166,725.0,2.144970,37.75,-122.44
34.7500,3.5114,52.0,4.272487,1.039683,633.0,1.674603,37.75,-122.43
36.2200,4.8750,52.0,5.125182,1.116448,1415.0,2.059680,37.75,-122.43
34.7700,3.9500,52.0,5.025467,1.057725,1191.0,2.022071,37.75,-122.43
30.6000,3.2632,52.0,4.614072,1.136461,1122.0,2.392324,37.75,-122.42
32.5700,4.6547,52.0,4.567340,1.050505,1370.0,2.306397,37.74,-122.42
32.8100,3.0833,52.0,4.532995,1.083756,856.0,2.172589,37.74,-122.42
32.4300,5.0195,52.0,4.722458,1.055085,1079.0,2.286017,37.74,-122.43
32.5900,3.7750,52.0,4.397959,0.955102,962.0,1.963265,37.75,-122.43
35.6100,5.0519,40.0,5.094538,1.026261,1824.0,1.915966,37.75,-122.43
40.9700,4.5469,21.0,4.624576,1.056780,2304.0,1.952542,37.75,-122.44
39.1900,4.2672,23.0,5.251252,1.059265,2818.0,2.352254,37.74,-122.44
29.4900,4.8381,52.0,5.263959,0.928934,909.0,2.307107,37.74,-122.44
35.0000,4.5375,23.0,4.600000,1.100000,118.0,2.950000,37.74,-122.44
33.1000,4.7436,52.0,5.420195,1.063518,1260.0,2.052117,37.74,-122.43
33.3100,3.8846,52.0,5.305835,1.084507,1159.0,2.331992,37.74,-122.43
30.0900,5.3292,52.0,5.029900,1.043189,724.0,2.405316,37.74,-122.43
29.8900,5.0602,52.0,5.543689,1.087379,494.0,2.398058,37.73,-122.43
31.0800,5.0782,52.0,4.853774,0.966981,461.0,2.174528,37.73,-122.43
45.0000,1.4886,52.0,4.862745,1.333333,124.0,2.431373,37.76,-122.38
20.8300,4.0042,52.0,4.216216,1.148649,410.0,2.770270,37.76,-122.39
16.2500,3.6750,52.0,5.814815,1.037037,88.0,3.259259,37.76,-122.39
29.0900,3.9722,52.0,4.716080,1.072864,712.0,1.788945,37.76,-122.39
32.1600,4.5057,52.0,4.865546,0.983193,1047.0,2.199580,37.76,-122.39
25.3700,3.7051,52.0,5.687919,1.159396,1645.0,2.760067,37.76,-122.39
24.3299,2.8679,44.0,4.951555,1.145336,3269.0,2.363702,37.75,-122.4
29.8300,4.1190,52.0,5.101675,1.090909,1555.0,1.860048,37.76,-122.4
32.0000,4.4375,52.0,5.436364,1.130909,506.0,1.840000,37.76,-122.4
27.7300,4.4074,52.0,4.683794,0.972332,480.0,1.897233,37.76,-122.4
26.2500,1.9944,52.0,6.046610,1.190678,620.0,2.627119,37.76,-122.41
23.9100,2.9312,52.0,4.393678,1.106322,1347.0,3.870690,37.76,-122.4
26.0300,2.8135,52.0,4.584329,1.041169,2987.0,3.966799,37.76,-122.41
23.3300,3.4028,52.0,4.429185,1.064378,1726.0,3.703863,37.76,-122.41
22.5000,3.0865,52.0,2.928571,0.827381,316.0,1.880952,37.76,-122.41
32.5000,2.6667,52.0,4.680000,1.080000,308.0,4.106667,37.76,-122.41
30.0000,3.0774,52.0,4.997984,1.038306,1816.0,3.661290,37.76,-122.41
26.5000,3.2964,52.0,4.263502,1.109656,2071.0,3.389525,37.76,-122.41
21.4600,2.0577,52.0,3.862745,1.003268,1029.0,3.362745,37.75,-122.4
22.9000,2.4531,52.0,3.619863,0.945205,837.0,2.866438,37.75,-122.41
25.3900,3.4063,52.0,4.558195,0.959620,1483.0,3.522565,37.75,-122.41
22.9999,4.2891,52.0,5.099730,1.118598,1442.0,3.886792,37.75,-122.41
25.5300,2.5809,52.0,4.700280,1.081232,1220.0,3.417367,37.75,-122.41
17.8100,2.0325,52.0,4.218324,1.181287,2034.0,3.964912,37.75,-122.41
23.6100,2.3903,52.0,4.466302,1.134791,1932.0,3.519126,37.75,-122.41
20.6300,2.6538,9.0,4.203279,1.095082,1176.0,3.855738,37.75,-122.41
20.0999,2.5694,42.0,6.097923,1.255193,2147.0,3.185460,37.74,-122.39
21.7300,4.3393,43.0,5.071950,1.013556,3134.0,3.267987,37.73,-122.39
22.5400,3.4472,45.0,4.468630,0.911652,2337.0,2.992318,37.73,-122.4
21.1800,2.5900,45.0,5.471111,1.131111,1587.0,3.526667,37.74,-122.4
14.0400,1.4282,18.0,4.840528,1.187050,2722.0,3.263789,37.73,-122.38
20.3399,1.4133,15.0,4.303605,1.052498,4737.0,2.996205,37.73,-122.38
18.5300,2.1767,45.0,4.841060,1.019868,924.0,3.059603,37.74,-122.39
18.7500,2.6250,20.0,6.315789,1.421053,55.0,2.894737,37.73,-122.38
19.3800,2.1667,38.0,5.237736,1.041509,871.0,3.286792,37.73,-122.38
19.5100,2.2222,46.0,4.909385,0.967638,879.0,2.844660,37.73,-122.39
19.2000,2.9063,52.0,6.590444,1.122867,1025.0,3.498294,37.73,-122.39
18.9000,2.8603,52.0,5.169082,1.082126,567.0,2.739130,37.73,-122.39
19.9300,2.6364,48.0,4.182584,0.915730,1115.0,3.132022,37.73,-122.4
20.6300,1.1125,28.0,5.548276,1.172414,1064.0,3.668966,37.72,-122.39
19.2300,3.6607,45.0,5.407477,1.065421,1923.0,3.594393,37.72,-122.39
18.1300,2.1484,52.0,5.192308,1.307692,93.0,3.576923,37.72,-122.39
27.5900,3.7813,52.0,5.057756,1.026403,1405.0,2.318482,37.75,-122.41
27.0800,4.1417,38.0,4.954802,1.079096,928.0,2.621469,37.74,-122.41
25.5200,4.7031,34.0,5.501961,1.027451,839.0,3.290196,37.74,-122.41
25.4700,3.4073,52.0,5.302521,1.174370,1430.0,3.004202,37.75,-122.41
28.4900,3.5912,52.0,4.657407,1.066667,1209.0,2.238889,37.75,-122.41
33.5000,3.6687,48.0,5.842857,1.228571,148.0,2.114286,37.74,-122.41
24.9000,1.9464,52.0,5.226415,1.100629,415.0,2.610063,37.74,-122.41
25.0800,5.5563,52.0,5.159664,0.949580,1032.0,2.890756,37.74,-122.41
27.1300,4.2211,52.0,4.506696,0.933036,999.0,2.229911,37.74,-122.42
27.9900,4.0391,52.0,4.518868,1.018868,889.0,2.096698,37.74,-122.42
28.1300,3.8864,52.0,4.997015,1.032836,734.0,2.191045,37.74,-122.42
26.3900,2.9911,52.0,3.922840,1.089506,1076.0,3.320988,37.74,-122.42
27.5000,3.3555,52.0,3.961538,1.111722,1447.0,2.650183,37.75,-122.42
24.0899,4.1552,43.0,4.964179,0.985075,935.0,2.791045,37.74,-122.41
22.9599,3.2813,47.0,5.485714,1.263492,1178.0,3.739683,37.74,-122.41
22.9999,3.6429,52.0,5.157895,1.000000,1208.0,3.027569,37.74,-122.41
24.6400,2.8880,50.0,5.105812,1.146051,2261.0,3.369598,37.73,-122.42
24.0899,3.4583,52.0,4.510929,0.959016,973.0,2.658470,37.74,-122.42
25.8599,2.3087,52.0,4.038760,1.065891,1438.0,2.786822,37.74,-122.42
24.3000,4.3125,52.0,4.242424,1.019284,1136.0,3.129477,37.74,-122.42
29.2300,3.3333,52.0,5.286416,1.070376,1765.0,2.888707,37.73,-122.42
26.3200,4.6786,52.0,4.642229,1.017595,935.0,2.741935,37.73,-122.43
26.4000,4.0000,49.0,4.361702,0.978723,1008.0,3.063830,37.73,-122.43
27.5500,3.6694,52.0,5.058394,1.007299,729.0,2.660584,37.73,-122.43
25.9800,3.6719,48.0,5.485106,1.191489,782.0,3.327660,37.72,-122.43
26.7200,4.3125,52.0,4.836512,0.945504,1102.0,3.002725,37.72,-122.44
27.0000,4.3898,52.0,5.326622,1.100671,1485.0,3.322148,37.73,-122.44
26.1900,5.0224,52.0,5.064327,1.198830,587.0,3.432749,37.73,-122.44
22.9400,4.0132,46.0,4.480296,1.012315,1534.0,3.778325,37.73,-122.42
27.9300,4.6250,35.0,6.035484,1.103226,1055.0,3.403226,37.73,-122.42
25.4500,4.5769,35.0,5.891447,1.059211,988.0,3.250000,37.73,-122.42
24.0899,4.1071,52.0,4.681604,0.945755,1337.0,3.153302,37.73,-122.43
23.0200,3.4231,42.0,5.136095,1.130178,1703.0,3.358974,37.73,-122.41
23.8700,3.4769,50.0,5.070312,1.070312,1170.0,3.046875,37.73,-122.4
23.3000,2.3625,42.0,3.903315,1.121547,1027.0,2.837017,37.73,-122.4
27.1300,3.7835,52.0,5.424157,1.005618,1092.0,3.067416,37.73,-122.41
27.2500,4.0641,41.0,5.794521,1.035616,1168.0,3.200000,37.73,-122.41
25.0300,4.0781,48.0,4.466667,0.933333,998.0,3.024242,37.73,-122.42
21.9400,4.2672,47.0,4.650794,0.971429,1119.0,3.552381,37.72,-122.4
23.9299,2.1187,37.0,4.668269,1.192308,647.0,3.110577,37.72,-122.4
27.6200,3.8643,33.0,5.052536,1.027174,1682.0,3.047101,37.73,-122.41
24.2899,4.8214,35.0,5.131707,1.058537,1225.0,2.987805,37.72,-122.41
23.6200,4.0583,32.0,5.593220,1.071186,904.0,3.064407,37.72,-122.41
24.4700,4.0071,37.0,5.063340,1.047985,1789.0,3.433781,37.72,-122.42
25.2599,3.6667,50.0,5.422719,1.046555,1989.0,3.703911,37.72,-122.43
25.4000,3.6885,49.0,5.184569,1.052950,2363.0,3.574887,37.72,-122.43
25.0500,3.7105,52.0,4.837719,1.048246,1583.0,3.471491,37.72,-122.43
25.2000,3.8274,52.0,5.341959,1.055453,1769.0,3.269871,37.72,-122.44
24.2000,3.0107,52.0,4.746459,1.018414,2101.0,2.975921,37.72,-122.43
25.1799,3.8934,52.0,5.567233,1.140649,2270.0,3.508501,37.73,-122.43
22.2600,3.1786,52.0,4.150000,0.850000,1463.0,4.063889,37.73,-122.43
26.5000,3.4605,49.0,4.044156,1.051948,1173.0,3.046753,37.72,-122.44
26.8500,3.9565,48.0,4.953704,1.083333,1773.0,3.283333,37.72,-122.44
26.1800,4.3036,52.0,5.763333,1.063333,890.0,2.966667,37.72,-122.45
26.0000,3.7143,52.0,4.859155,0.957746,847.0,2.982394,37.72,-122.44
27.0600,4.3846,46.0,5.138554,1.016064,1562.0,3.136546,37.71,-122.45
26.1600,3.8583,52.0,5.085890,0.987730,1086.0,3.331288,37.71,-122.45
24.3600,3.9167,41.0,5.277592,1.173913,1159.0,3.876254,37.71,-122.45
24.6200,4.0547,52.0,4.787879,1.021212,1425.0,4.318182,37.71,-122.46
23.1599,4.0000,47.0,5.414894,1.003546,1102.0,3.907801,37.71,-122.46
26.6900,4.5000,35.0,5.450758,1.068182,1633.0,3.092803,37.71,-122.43
26.6500,4.0234,52.0,4.960526,0.914474,1138.0,3.743421,37.71,-122.43
25.5600,3.1908,52.0,5.000000,1.014184,879.0,3.117021,37.71,-122.43
24.7700,3.8958,52.0,5.362989,1.003559,929.0,3.306050,37.72,-122.44
25.1500,3.9567,52.0,5.173664,1.127863,1848.0,3.526718,37.71,-122.44
24.8900,5.3913,46.0,4.785992,0.961089,895.0,3.482490,37.71,-122.44
26.4100,5.0201,31.0,5.042553,0.938298,1524.0,3.242553,37.71,-122.44
25.0999,3.5536,34.0,5.218333,1.115000,2204.0,3.673333,37.71,-122.45
21.9099,3.0313,40.0,4.919192,1.042929,1434.0,3.621212,37.72,-122.4
23.8000,3.0469,40.0,4.299087,0.906393,1411.0,3.221461,37.71,-122.4
22.6300,3.4773,47.0,4.922581,1.034409,1697.0,3.649462,37.71,-122.41
18.1900,1.2269,28.0,4.873664,1.205053,3900.0,3.790087,37.71,-122.41
21.3899,4.9926,40.0,4.787879,1.009324,1738.0,4.051282,37.71,-122.41
21.7800,3.4950,49.0,4.143177,0.959732,1615.0,3.612975,37.71,-122.41
21.8299,3.8625,41.0,4.658019,1.037736,1528.0,3.603774,37.72,-122.4
24.1900,4.2727,47.0,4.612648,0.988142,953.0,3.766798,37.72,-122.4
41.4300,3.4531,52.0,4.203008,1.024436,1186.0,2.229323,37.76,-122.46
43.5700,3.7500,52.0,5.024793,1.068871,799.0,2.201102,37.77,-122.46
39.0000,3.9300,52.0,4.781579,1.181579,948.0,2.494737,37.76,-122.46
50.0000,3.5744,31.0,4.163121,1.048069,2659.0,2.095351,37.76,-122.45
36.7700,6.1636,28.0,6.380952,0.982143,363.0,2.160714,37.76,-122.46
37.4200,4.5352,26.0,4.807018,0.960526,954.0,2.092105,37.75,-122.46
40.6500,2.9899,52.0,4.050964,1.078512,1545.0,2.128099,37.76,-122.47
35.9600,2.5933,52.0,3.758766,1.037868,1587.0,2.225806,37.76,-122.47
34.5700,3.2679,49.0,4.385802,1.033951,1396.0,2.154321,37.76,-122.47
30.6700,4.0793,52.0,4.949799,0.981928,1170.0,2.349398,37.76,-122.47
32.9600,2.8711,48.0,4.419700,1.036403,1055.0,2.259101,37.76,-122.47
33.0000,3.2083,40.0,4.113186,1.098016,1675.0,1.954492,37.76,-122.47
35.0000,3.3239,52.0,5.292328,1.070106,1886.0,2.494709,37.76,-122.47
33.8000,3.6346,39.0,5.177994,1.114887,1391.0,2.250809,37.76,-122.47
36.1000,4.4311,45.0,5.671395,1.007092,911.0,2.153664,37.75,-122.47
35.7000,4.0089,51.0,5.521739,0.986270,1095.0,2.505721,37.75,-122.47
36.6300,5.4820,49.0,6.131696,1.053571,1281.0,2.859375,37.75,-122.47
42.0300,5.1893,34.0,6.307865,1.094382,1152.0,2.588764,37.76,-122.47
35.8600,4.4946,48.0,5.379913,1.002183,1179.0,2.574236,37.76,-122.47
50.0000,5.8151,52.0,6.853448,1.017241,622.0,2.681034,37.75,-122.46
50.0000,10.7569,52.0,7.450617,0.938272,465.0,2.870370,37.75,-122.46
50.0000,9.3603,51.0,6.765586,0.987531,1090.0,2.718204,37.75,-122.47
38.1700,6.1592,46.0,6.889362,1.157447,1293.0,2.751064,37.75,-122.47
33.7400,4.6071,52.0,6.030189,1.075472,689.0,2.600000,37.75,-122.47
33.3600,4.0846,52.0,4.821317,0.956113,819.0,2.567398,37.74,-122.47
34.9000,6.0274,36.0,6.207547,1.026954,862.0,2.323450,37.75,-122.45
32.2600,4.9500,36.0,5.738506,1.022989,772.0,2.218391,37.75,-122.45
31.3400,3.0804,35.0,4.528239,1.003322,1786.0,5.933555,37.75,-122.45
39.4000,6.5372,52.0,7.166667,1.112403,695.0,2.693798,37.75,-122.46
34.9500,4.3750,52.0,5.846154,1.010989,642.0,2.351648,37.74,-122.45
43.0999,6.2561,51.0,6.707746,1.024648,707.0,2.489437,37.74,-122.46
33.5100,5.0887,46.0,5.797115,0.985573,2535.0,2.285843,37.74,-122.45
31.3600,5.5622,43.0,5.939005,1.097913,1488.0,2.388443,37.73,-122.44
34.6800,6.2030,38.0,6.264317,1.024229,2263.0,2.492291,37.74,-122.45
41.6899,5.3961,52.0,6.687117,1.000000,856.0,2.625767,37.74,-122.46
50.0000,10.9590,52.0,7.153310,0.979094,791.0,2.756098,37.74,-122.46
50.0000,8.1189,52.0,8.154762,1.051587,735.0,2.916667,37.74,-122.47
36.3600,5.6787,52.0,5.770517,1.015198,1633.0,2.481763,37.74,-122.47
36.5600,4.9537,52.0,6.504409,1.128748,1605.0,2.830688,37.74,-122.47
50.0000,7.8476,52.0,7.908284,1.032544,876.0,2.591716,37.73,-122.46
42.6800,8.0069,52.0,7.224033,1.030550,1276.0,2.598778,37.73,-122.46
40.5199,6.7228,52.0,7.433249,1.022670,1115.0,2.808564,37.72,-122.46
48.4600,5.9245,52.0,7.487719,0.971930,936.0,3.284211,37.73,-122.47
50.0000,10.7309,52.0,7.850365,1.021898,762.0,2.781022,37.73,-122.47
50.0000,10.6605,50.0,7.379464,1.125000,641.0,2.861607,37.73,-122.47
39.9000,5.9114,46.0,6.079470,1.056291,767.0,2.539735,37.72,-122.47
39.4100,6.8322,52.0,7.320122,1.054878,812.0,2.475610,37.73,-122.46
33.5100,5.1238,52.0,6.167076,1.076167,1153.0,2.832924,37.73,-122.45
34.4200,5.2088,52.0,5.760081,0.945565,1431.0,2.885081,37.73,-122.46
26.1400,3.8304,52.0,5.395437,1.077947,1411.0,2.682510,37.73,-122.44
26.6200,3.2448,52.0,5.487805,0.979675,752.0,3.056911,37.73,-122.45
26.4200,5.0634,52.0,4.732558,0.986047,1193.0,2.774419,37.73,-122.45
26.9200,4.1932,46.0,5.093883,1.078236,1670.0,2.375533,37.73,-122.44
23.1900,4.2167,52.0,5.742690,1.152047,653.0,3.818713,37.72,-122.45
21.9300,4.7143,46.0,5.882845,0.983264,771.0,3.225941,37.72,-122.45
22.1200,4.4750,47.0,5.628571,1.095238,1083.0,3.438095,37.72,-122.45
22.5000,3.6581,51.0,4.990724,1.027829,1795.0,3.330241,37.72,-122.45
23.8600,3.3208,47.0,4.318296,0.974937,1216.0,3.047619,37.72,-122.46
22.8600,4.0859,49.0,5.486364,1.159091,658.0,2.990909,37.72,-122.46
22.1500,3.2875,48.0,5.331230,1.069401,962.0,3.034700,37.72,-122.46
24.4099,4.0855,45.0,6.012531,1.050125,1225.0,3.070175,37.72,-122.46
23.7900,4.1939,44.0,4.936047,0.990310,1577.0,3.056202,37.71,-122.47
23.9400,3.5156,42.0,4.794621,1.044010,1211.0,2.960880,37.71,-122.47
23.9299,2.5333,43.0,5.975309,1.228395,434.0,2.679012,37.72,-122.47
24.6700,3.0000,46.0,4.687097,0.987097,817.0,2.635484,37.72,-122.47
25.9700,4.5913,49.0,5.748299,1.044218,770.0,2.619048,37.72,-122.47
22.8900,2.9119,45.0,4.796020,0.860697,613.0,3.049751,37.72,-122.45
22.1600,4.2562,45.0,5.747449,1.099490,1382.0,3.525510,37.71,-122.45
21.9499,4.1406,52.0,4.829412,1.032353,1138.0,3.347059,37.71,-122.46
22.5000,2.8750,49.0,5.264615,1.070769,1138.0,3.501538,37.71,-122.46
21.1800,3.0703,37.0,5.049587,1.068871,1093.0,3.011019,37.72,-122.46
34.8600,3.9758,48.0,4.418605,1.023256,1491.0,2.476744,37.76,-122.48
33.2100,3.2750,48.0,4.500000,1.089844,1273.0,2.486328,37.76,-122.48
32.3800,3.9097,52.0,4.888889,1.045537,1395.0,2.540984,37.76,-122.48
32.2100,4.0977,50.0,4.788009,1.036403,1171.0,2.507495,37.76,-122.48
33.1300,4.1397,52.0,5.474777,0.997033,1015.0,3.011869,37.76,-122.48
33.6100,4.4094,52.0,5.158228,1.033228,1594.0,2.522152,37.76,-122.48
33.9800,5.8096,52.0,4.953405,0.824373,708.0,2.537634,37.76,-122.49
32.9600,3.5302,52.0,5.586057,1.093682,1092.0,2.379085,37.76,-122.49
33.1200,3.5909,52.0,5.488998,1.039120,1091.0,2.667482,37.76,-122.49
33.2700,4.0391,52.0,6.243902,1.062718,782.0,2.724739,37.76,-122.49
33.9800,3.5278,48.0,5.098113,1.018868,650.0,2.452830,37.76,-122.49
35.3600,4.3977,49.0,5.804714,0.993266,795.0,2.676768,37.76,-122.49
32.3100,4.3281,49.0,5.825623,1.081851,729.0,2.594306,37.76,-122.49
31.8400,4.4000,51.0,4.883450,0.955711,1126.0,2.624709,37.75,-122.48
31.7600,4.3393,52.0,5.272537,1.035639,1583.0,3.318658,37.75,-122.48
31.1800,3.6859,52.0,5.415011,1.121413,1056.0,2.331126,37.74,-122.48
32.9200,4.4375,49.0,5.439506,1.004938,1052.0,2.597531,37.75,-122.48
31.4700,3.7734,48.0,5.300830,1.136929,1285.0,2.665975,37.75,-122.48
33.1000,4.7703,52.0,5.070905,0.980440,1136.0,2.777506,37.75,-122.48
32.0200,3.7361,48.0,5.754617,1.105541,1041.0,2.746702,37.75,-122.49
30.8500,3.7054,47.0,5.336658,1.059850,1105.0,2.755611,37.75,-122.49
29.7800,4.8036,45.0,5.344749,1.052511,1092.0,2.493151,37.75,-122.49
31.9100,3.9205,43.0,5.407407,1.039683,979.0,2.589947,37.75,-122.49
32.1200,3.7562,48.0,5.850490,1.039216,1041.0,2.551471,37.75,-122.49
32.3800,4.8516,52.0,5.350962,0.925481,1177.0,2.829327,37.75,-122.49
